YGL043W,2015,310,0.01482,0.105,0.92008
YGL044C,2016,297,0.01703,0.105,0.89798
YGL050W,2021,274,0.01173,0.065,0.91375
YGL057C,2028,288,0.01139,0.065,0.90563
YGL081W,2052,321,0.01154,0.065,0.89999
YGL085W,2056,275,0.0092,0.055,0.92799
YGL091C,2062,329,0.0167,0.095,0.89936
YGL096W,2067,277,0.01759,0.095,0.91028
YGL100W,2071,350,0.01104,0.065,0.90305
YGL115W,2086,323,0.0127,0.075,0.90119
YGL117W,2088,266,0.01631,0.095,0.90924
YGL123W,2094,255,0.01839,0.245,0.96921
YGL128C,2099,284,0.01424,0.075,0.9086
YGL136C,2107,321,0.03747,0.265,0.89766
YGL146C,2117,312,0.00961,0.045,0.8875
YGL153W,2124,342,0.00708,0.045,0.89833
YGL154C,2125,273,0.00998,0.065,0.91651
YGL157W,2128,348,0.01347,0.095,0.9242
YGL161C,2132,311,0.01431,0.075,0.90124
YGL162W,2133,300,0.01244,0.075,0.9087
YGL174W,2145,267,0.01866,0.115,0.9164
YGL175C,2146,346,0.00802,0.045,0.90031
YGL212W,2183,317,0.01695,0.085,0.88874
YGL221C,2192,289,0.01389,0.085,0.91894
YGL224C,2195,281,0.01427,0.075,0.91672
YGL225W,2196,338,0.01827,0.135,0.92349
YGL232W,2204,290,0.01493,0.095,0.91623
YGL237C,2209,266,0.01577,0.085,0.91109
YGL240W,2212,251,0.01439,0.075,0.91298
YGL254W,2226,300,0.01784,0.105,0.89921
YGR006W,2242,252,0.01244,0.065,0.9108
YGR007W,2243,324,0.00994,0.065,0.90522
YGR015C,2251,329,0.01014,0.055,0.8858
YGR017W,2253,298,0.00855,0.055,0.91251
YGR021W,2257,291,0.01737,0.105,0.90422
YGR026W,2262,279,0.02027,0.125,0.91482
YGR031W,2267,343,0.01613,0.085,0.88511
YGR042W,2278,272,0.01495,0.085,0.9084
YGR043C,2279,334,0.01467,0.095,0.91375
YGR044C,2280,301,0.01302,0.075,0.89147
YGR053C,2289,284,0.01359,0.085,0.92425
YGR058W,2294,336,0.01607,0.095,0.90191
YGR062C,2298,317,0.01113,0.055,0.87507
YGR080W,2316,333,0.01847,0.095,0.88999
YGR086C,2322,340,0.0181,0.145,0.925
YGR096W,2332,315,0.01104,0.065,0.89059
YGR101W,2337,347,0.01395,0.075,0.8762
YGR104C,2340,308,0.01723,0.115,0.90615
YGR106C,2342,266,0.01371,0.125,0.93458
YGR113W,2349,344,0.01387,0.085,0.9011
YGR115C,2351,260,0.04598,0.195,0.93605
YGR120C,2356,263,0.01227,0.065,0.92149
YGR127W,2364,313,0.01055,0.065,0.90137
YGR132C,2369,288,0.01441,0.095,0.91277
YGR135W,2372,259,0.0149,0.095,0.91885
YGR144W,2381,327,0.01155,0.105,0.93406
YGR147C,2384,289,0.00926,0.055,0.89625
YGR152C,2389,273,0.01706,0.105,0.91845
YGR158C,2395,251,0.01684,0.105,0.91445
YGR161C,2398,264,0.02079,0.095,0.89573
YGR163W,2400,342,0.01347,0.075,0.89268
YGR165W,2402,346,0.01184,0.075,0.90753
YGR180C,2417,346,0.01925,0.185,0.92746
YGR207C,2444,262,0.01916,0.135,0.92694
YGR213C,2450,318,0.01376,0.075,0.90114
YGR214W,2451,253,0.01793,0.195,0.95632
YGR220C,2457,270,0.01086,0.085,0.92417
YGR222W,2459,294,0.01193,0.055,0.90155
YGR231C,2468,311,0.01585,0.105,0.90238
YGR239C,2476,289,0.01598,0.085,0.89618
YGR248W,2485,256,0.03677,0.275,0.91561
YGR253C,2490,261,0.01822,0.105,0.91526
YGR277C,2515,306,0.01637,0.085,0.89574
YGR280C,2518,272,0.01553,0.095,0.92114
YGR282C,2520,314,0.01789,0.205,0.94077
YGR283C,2521,342,0.01369,0.085,0.90823
YGR284C,2522,311,0.01794,0.135,0.91541
YHL009C,2545,331,0.0159,0.105,0.90975
YHL011C,2547,321,0.01224,0.085,0.92128
YHL013C,2549,308,0.01883,0.115,0.90743
YHL025W,2562,333,0.01473,0.065,0.87147
YHL026C,2563,316,0.01582,0.095,0.9064
YHL033C,2571,257,0.01766,0.215,0.96979
YHL034C,2572,295,0.02217,0.195,0.94045
YHL049C,2589,272,0.00814,0.045,0.90017
YHR012W,2604,283,0.01508,0.095,0.91806
YHR029C,2623,295,0.01841,0.115,0.90862
YHR034C,2628,345,0.0113,0.065,0.88737
YHR046C,2641,296,0.01732,0.105,0.91323
YHR058C,2655,296,0.01363,0.085,0.90745
YHR061C,2658,315,0.0115,0.075,0.89641
YHR062C,2659,294,0.01397,0.075,0.89584
YHR067W,2665,281,0.01423,0.075,0.91277
YHR076W,2678,344,0.01374,0.095,0.90512
YHR083W,2686,330,0.00649,0.035,0.88264
YHR085W,2688,335,0.01698,0.095,0.89021
YHR088W,2691,296,0.019,0.135,0.92245
YHR090C,2693,283,0.01676,0.105,0.91805
YHR101C,2704,336,0.0126,0.065,0.8874
YHR104W,2707,328,0.01703,0.135,0.91748
YHR106W,2709,343,0.01613,0.105,0.89308
YHR133C,2738,292,0.01205,0.075,0.92009
YHR134W,2739,270,0.01067,0.065,0.92167
YHR142W,2748,317,0.0119,0.075,0.90602
YHR143W,2749,326,0.01901,0.115,0.89693
YHR144C,2751,313,0.01705,0.115,0.91104
YHR156C,2763,341,0.01618,0.105,0.89956
YHR167W,2775,262,0.01677,0.085,0.91109
YHR187W,2796,310,0.01688,0.105,0.89822
YHR192W,2801,279,0.01715,0.095,0.91317
YHR195W,2805,322,0.01358,0.075,0.8984
YHR198C,2808,322,0.0143,0.085,0.90212
YHR199C,2809,311,0.0141,0.085,0.89714
YHR200W,2810,269,0.01564,0.075,0.89931
YHR203C,2813,262,0.01369,0.185,0.96403
YHR209W,2819,292,0.01464,0.085,0.91285
YHR210C,2820,342,0.0112,0.065,0.89575
YIL003W,2834,294,0.01265,0.075,0.8944
YIL011W,2843,270,0.0179,0.185,0.95986
YIL018W,2851,255,0.01116,0.135,0.96895
YIL019W,2852,347,0.0145,0.095,0.89708
YIL021W,2855,319,0.01682,0.105,0.91029
YIL034C,2870,288,0.01451,0.085,0.91094
YIL041W,2877,327,0.02354,0.165,0.90833
YIL043C,2879,285,0.00716,0.045,0.91729
YIL044C,2880,299,0.00923,0.055,0.90085
YIL049W,2886,254,0.0146,0.075,0.91309
YIL050W,2887,286,0.01099,0.065,0.90848
YIL053W,2890,251,0.02403,0.415,0.96348
YIL061C,2898,301,0.01795,0.105,0.90627
YIL063C,2900,328,0.0147,0.105,0.9139
YIL064W,2901,258,0.01218,0.075,0.91848
YIL070C,2909,267,0.02103,0.145,0.92825
YIL076W,2916,297,0.01446,0.095,0.91276
YIL077C,2917,321,0.01652,0.095,0.89652
YIL082W,2920,291,0.01067,0.065,0.91755
YIL084C,2922,328,0.01287,0.085,0.9119
YIL096C,2934,337,0.01446,0.085,0.8873
YIL106W,2945,315,0.01488,0.085,0.89398
YIL114C,2953,282,0.01176,0.075,0.91682
YIL117C,2957,319,0.01598,0.085,0.88904
YIL124W,2964,298,0.0164,0.135,0.9166
YIL134W,2974,312,0.00784,0.045,0.89499
YIL145C,2986,310,0.01284,0.065,0.88499
YIL154C,2995,347,0.01814,0.095,0.8717
YIR001C,3015,251,0.01444,0.085,0.91901
YIR011C,3025,320,0.0185,0.105,0.89724
YIR035C,3054,255,0.01466,0.095,0.93758
YIR036C,3055,264,0.01493,0.075,0.91776
YJL023C,3082,348,0.03118,0.245,0.88744
YJL035C,3094,251,0.00896,0.055,0.93048
YJL043W,3101,258,0.0173,0.085,0.90563
YJL052W,3112,333,0.02103,0.285,0.94916
YJL066C,3127,253,0.01655,0.085,0.91745
YJL068C,3129,300,0.01776,0.115,0.9164
YJL079C,3140,300,0.01819,0.175,0.92675
YJL088W,3149,339,0.02072,0.165,0.91386
YJL115W,3174,280,0.01912,0.115,0.91573
YJL116C,3175,338,0.01568,0.115,0.91868
YJL117W,3176,312,0.01932,0.115,0.90901
YJL126W,3185,308,0.01734,0.095,0.8944
YJL133W,3193,315,0.0102,0.055,0.88902
YJL145W,3206,295,0.01718,0.125,0.92659
YJL160C,3222,288,0.02131,0.115,0.90812
YJL174W,3236,277,0.01629,0.095,0.91704
YJL178C,3240,272,0.02098,0.155,0.92216
YJL180C,3242,326,0.01276,0.085,0.90854
YJL185C,3247,294,0.01135,0.065,0.90133
YJL196C,3258,311,0.01763,0.095,0.89875
YJL203W,3265,281,0.01426,0.095,0.926
YJL208C,3269,330,0.01339,0.085,0.9032
YJL210W,3271,272,0.00764,0.045,0.91057
YJL213W,3274,332,0.03576,0.245,0.89686
YJR007W,3292,305,0.018,0.165,0.9411
YJR008W,3293,339,0.01212,0.075,0.89577
YJR009C,3294,333,0.02163,0.285,0.96493
YJR011C,3297,262,0.02203,0.125,0.91111
YJR070C,3352,326,0.02002,0.165,0.93371
YJR077C,3359,312,0.01763,0.145,0.93234
YJR083C,3364,310,0.02026,0.115,0.89592
YJR088C,3369,293,0.01648,0.095,0.9084
YJR093C,3374,328,0.0165,0.095,0.90438
YJR095W,3377,323,0.01939,0.125,0.91531
YJR105W,3387,341,0.01751,0.155,0.92107
YJR107W,3389,329,0.00864,0.055,0.90946
YJR111C,3393,284,0.01567,0.105,0.90967
YJR116W,3398,280,0.00992,0.055,0.89663
YJR129C,3411,340,0.01239,0.065,0.88635
YJR141W,3424,348,0.00978,0.055,0.89192
YJR142W,3425,343,0.01645,0.105,0.90864
YJR144W,3427,270,0.01326,0.085,0.92796
YJR145C,3428,262,0.01602,0.215,0.9674
YJR150C,3433,299,0.01177,0.095,0.93695
YJR154W,3437,347,0.00815,0.055,0.90466
YJR155W,3438,289,0.00752,0.045,0.91386
YJR156C,3439,341,0.01497,0.135,0.93
YKL007W,3453,269,0.01636,0.105,0.92284
YKL018W,3465,330,0.01482,0.085,0.89622
YKL019W,3466,317,0.0126,0.075,0.89928
YKL023W,3470,278,0.01691,0.085,0.9037
YKL040C,3488,257,0.0174,0.115,0.92366
YKL052C,3500,293,0.01265,0.065,0.89882
YKL055C,3504,279,0.0098,0.065,0.91531
YKL071W,3520,257,0.00872,0.055,0.91816
YKL085W,3534,335,0.01699,0.145,0.9289
YKL091C,3540,311,0.0157,0.105,0.91547
YKL093W,3542,340,0.00594,0.035,0.88109
YKL094W,3543,314,0.01435,0.095,0.9063
YKL095W,3544,279,0.01715,0.095,0.9034
YKL099C,3549,251,0.01647,0.115,0.92092
YKL107W,3558,310,0.00746,0.045,0.90426
YKL110C,3561,314,0.01107,0.075,0.90053
YKL120W,3571,325,0.02309,0.155,0.90663
YKL128C,3579,296,0.01268,0.075,0.90999
YKL150W,3601,303,0.02574,0.175,0.91928
YKL151C,3602,338,0.01552,0.085,0.89402
YKL163W,3614,326,0.02268,0.175,0.93071
YKL164C,3615,342,0.02188,0.255,0.94337
YKL183W,3635,307,0.01583,0.085,0.89461
YKL193C,3645,339,0.0173,0.105,0.90075
YKL206C,3656,268,0.01581,0.085,0.90811
YKL207W,3657,254,0.01845,0.095,0.91145
YKL216W,3666,315,0.02214,0.155,0.92149
YKL218C,3668,327,0.01247,0.065,0.88732
YKR006C,3681,265,0.01571,0.115,0.92759
YKR013W,3688,330,0.02181,0.175,0.91553
YKR022C,3697,323,0.00979,0.055,0.90406
YKR025W,3700,283,0.01415,0.085,0.91307
YKR026C,3701,306,0.01835,0.115,0.90698
YKR030W,3705,274,0.01752,0.095,0.90017
YKR034W,3709,270,0.00938,0.055,0.91459
YKR037C,3713,296,0.01727,0.105,0.90293
YKR041W,3717,251,0.00921,0.055,0.92663
YKR043C,3719,272,0.02072,0.165,0.92375
YKR046C,3722,284,0.01848,0.105,0.92268
YKR052C,3728,305,0.0154,0.105,0.91169
YKR060W,3736,275,0.01866,0.115,0.91204
YKR062W,3738,329,0.01122,0.085,0.92328
YKR071C,3747,349,0.01594,0.125,0.90929
YKR075C,3751,308,0.02033,0.125,0.90738
YKR080W,3756,321,0.01294,0.085,0.91363
YKR081C,3757,345,0.01866,0.155,0.92375
YKR087C,3763,346,0.01485,0.085,0.89534
YKR088C,3764,338,0.01189,0.085,0.90861
YKR104W,3780,307,0.01269,0.085,0.9099
YLL023C,3804,280,0.02301,0.145,0.91614
YLL027W,3808,251,0.0178,0.125,0.92123
YLL041C,3822,267,0.01596,0.105,0.9209
YLL045C,3826,257,0.01972,0.255,0.96393
YLL062C,3843,325,0.01611,0.095,0.90161
YLR003C,3851,292,0.00793,0.055,0.90625
YLR007W,3855,337,0.00704,0.045,0.89433
YLR017W,3865,338,0.01551,0.105,0.90703
YLR018C,3866,300,0.01652,0.085,0.89605
YLR022C,3870,251,0.01149,0.075,0.92784
YLR026C,3874,341,0.01539,0.085,0.89564
YLR046C,3894,271,0.04037,0.195,0.89263
YLR048W,3896,253,0.01801,0.235,0.96292
YLR052W,3900,251,0.00912,0.055,0.92275
YLR059C,3907,270,0.00973,0.055,0.92503
YLR064W,3912,274,0.02827,0.165,0.89724
YLR079W,3927,285,0.01325,0.065,0.89622
YLR091W,3939,294,0.01638,0.085,0.88826
YLR093C,3941,254,0.01449,0.085,0.91588
YLR097C,3945,345,0.00691,0.045,0.89475
YLR100W,3949,348,0.01557,0.105,0.89116
YLR128W,3977,270,0.01472,0.085,0.90747
YLR132C,3981,291,0.03863,0.205,0.89135
YLR136C,3985,286,0.01259,0.075,0.90935
YLR146C,3995,301,0.01224,0.085,0.92113
YLR150W,4000,274,0.01692,0.215,0.95982
YLR151C,4001,341,0.03529,0.445,0.89028
YLR172C,4023,301,0.01751,0.175,0.92013
YLR181C,4032,331,0.01558,0.085,0.90019
YLR186W,4037,253,0.01772,0.105,0.92388
YLR192C,4043,266,0.0214,0.165,0.94305
YLR194C,4045,255,0.02003,0.115,0.91435
YLR199C,4050,277,0.02256,0.125,0.89647
YLR201C,4052,261,0.01352,0.095,0.92922
YLR205C,4056,318,0.02248,0.125,0.88856
YLR208W,4059,298,0.01599,0.125,0.92703
YLR209C,4060,312,0.01492,0.095,0.90189
YLR220W,4071,323,0.01614,0.095,0.89789
YLR239C,4090,329,0.00829,0.055,0.90419
YLR242C,4093,322,0.00627,0.035,0.89606
YLR257W,4108,322,0.01547,0.095,0.90274
YLR265C,4118,343,0.00627,0.045,0.90189
YLR271W,4124,275,0.00886,0.055,0.92182
YLR283W,4136,315,0.03384,0.255,0.89127
YLR284C,4137,281,0.01301,0.085,0.9203
YLR285W,4138,262,0.02078,0.135,0.9224
YLR290C,4144,278,0.01638,0.105,0.90579
YLR307W,4161,302,0.03542,0.215,0.89825
YLR308W,4162,313,0.0145,0.085,0.90738
YLR323C,4178,260,0.01405,0.075,0.90229
YLR329W,4184,265,0.02045,0.105,0.9043
YLR338W,4193,286,0.01888,0.085,0.89277
YLR340W,4195,313,0.01898,0.275,0.95326
YLR348C,4203,299,0.00961,0.055,0.90757
YLR351C,4206,292,0.00961,0.065,0.9095
YLR372W,4228,346,0.01799,0.155,0.92274
YLR375W,4231,344,0.00587,0.035,0.88873
YLR377C,4233,349,0.03058,0.195,0.89065
YLR393W,4249,280,0.0113,0.065,0.9139
YLR404W,4260,286,0.01503,0.085,0.90883
YLR414C,4270,264,0.02422,0.135,0.90112
YLR426W,4282,327,0.01004,0.055,0.88025
YLR439W,4296,320,0.01544,0.085,0.89246
YLR441C,4298,256,0.01179,0.145,0.96525
YLR447C,4304,346,0.01552,0.105,0.90863
YLR455W,4312,305,0.0075,0.045,0.92712
YLR457C,4314,320,0.03572,0.255,0.88895
YML004C,4328,327,0.01809,0.125,0.90807
YML014W,4342,280,0.00721,0.045,0.90495
YML015C,4343,347,0.01053,0.065,0.89596
YML019W,4347,333,0.00855,0.055,0.8963
YML025C,4353,287,0.01594,0.095,0.91066
YML037C,4366,341,0.01253,0.075,0.89548
YML041C,4368,281,0.0134,0.075,0.90256
YML050W,4376,312,0.01783,0.105,0.90625
YML052W,4378,303,0.01958,0.115,0.90199
YML063W,4391,256,0.0126,0.165,0.9686
YML087C,4416,313,0.01308,0.085,0.90587
YML092C,4421,251,0.02248,0.145,0.9267
YML107C,4440,335,0.00625,0.035,0.8935
YML110C,4443,308,0.01095,0.075,0.92353
YML121W,4455,311,0.01436,0.085,0.89168
YML125C,4459,313,0.01539,0.105,0.91715
YMR025W,4493,296,0.01287,0.075,0.90982
YMR039C,4508,293,0.02704,0.245,0.92054
YMR041C,4510,336,0.01548,0.095,0.89899
YMR043W,4512,287,0.01718,0.085,0.89612
YMR048W,4516,318,0.01439,0.085,0.89598
YMR055C,4522,307,0.01752,0.085,0.88005
YMR056C,4523,310,0.0149,0.075,0.88841
YMR060C,4527,328,0.01449,0.075,0.88847
YMR069W,4536,286,0.03716,0.225,0.88573
YMR079W,4547,305,0.01684,0.135,0.93153
YMR081C,4549,339,0.03283,0.175,0.88841
YMR084W,4552,263,0.01832,0.105,0.9184
YMR087W,4556,285,0.01319,0.065,0.90393
YMR096W,4565,298,0.01119,0.075,0.92109
YMR099C,4568,298,0.01797,0.135,0.93227
YMR101C,4570,344,0.03139,0.295,0.89237
YMR116C,4585,320,0.0153,0.195,0.95385
YMR126C,4597,343,0.00589,0.035,0.89717
YMR127C,4598,339,0.00821,0.045,0.88512
YMR130W,4601,303,0.01034,0.065,0.90229
YMR144W,4616,343,0.01344,0.075,0.88769
YMR146C,4618,348,0.01661,0.125,0.90402
YMR149W,4621,287,0.01469,0.115,0.92396
YMR157C,4630,256,0.0142,0.085,0.92554
YMR178W,4655,275,0.01911,0.125,0.91821
YMR180C,4657,321,0.01298,0.075,0.89784
YMR183C,4660,296,0.01832,0.135,0.9164
YMR193W,4671,259,0.00924,0.065,0.92284
YMR200W,4679,257,0.01535,0.095,0.92586
YMR206W,4685,314,0.00944,0.055,0.89169
YMR226C,4705,268,0.01735,0.115,0.93387
YMR228W,4707,342,0.01552,0.095,0.90319
YMR234W,4713,349,0.0104,0.065,0.90392
YMR241W,4720,315,0.01696,0.135,0.92777
YMR262W,4741,314,0.01193,0.065,0.88462
YMR267W,4746,311,0.01273,0.075,0.90846
YMR274C,4753,316,0.01362,0.075,0.88385
YMR281W,4760,305,0.0164,0.095,0.91313
YMR299C,4780,313,0.00903,0.055,0.90644
YMR303C,4784,349,0.02237,0.215,0.93956
YMR310C,4793,318,0.01037,0.055,0.88584
YMR312W,4795,274,0.0158,0.095,0.91641
YMR315W,4798,350,0.0184,0.145,0.91229
YMR316W,4801,337,0.01279,0.085,0.88564
YNL002C,4813,323,0.01731,0.125,0.91734
YNL003C,4814,285,0.017,0.095,0.90587
