YAL003W,0.35026623178967337
YAL007C,0.07208716037176376
YAL008W,0.12228110642561393
YAL019W-A,0.032747716763024924
YAL033W,0.08648171871865248
YAL049C,0.1284937230235249
YAL055W,0.17102947820970713
YAR068W,0.09530934830052365
YAR075W,0.6785039675972449
YBL006C,0.11666189768049774
YBL027W,0.16931060772295528
YBL038W,0.08527339303090638
YBL040C,0.09262434730969368
YBL041W,0.11771463975476279
YBL057C,0.09057074548791233
YBL059W,0.10567192834003124
YBL093C,0.059658278956432276
YBL102W,0.03309864274746856
YBL107C,0.09654787175353023
YBR014C,0.16484452357803567
YBR022W,0.18324060258275965
YBR035C,0.10951196747364204
YBR047W,0.18891633843895278
YBR052C,0.10617117126925993
YBR062C,0.3265380717108086
YBR066C,0.08633303520772245
YBR071W,0.08869487049669138
YBR089W,0.1790635545768643
YBR096W,0.09222401414285031
YBR106W,0.1836308103148182
YBR107C,0.05133898079737666
YBR111C,0.12011785179473508
YBR113W,0.37769328438155103
YBR116C,0.10156928435685
YBR120C,0.21102331566161375
YBR122C,0.09996501124773394
YBR135W,0.17083962713766657
YBR137W,0.12721005645265832
YBR153W,0.06968411830464259
YBR154C,0.13184839377783175
YBR164C,0.09736792387289714
YBR171W,0.1063709781482703
YBR189W,0.2898292245391232
YBR193C,0.09088223953221043
YBR197C,0.04030538443705489
YBR201W,0.08863194041497122
YBR217W,0.057155976011536117
YBR224W,0.19148518645671064
YBR242W,0.08138855475134658
YBR244W,0.22806895046386488
YBR254C,0.08222474815270654
YBR256C,0.11377138113972678
YBR261C,0.08397642584869874
YBR266C,0.17382895665241693
YBR278W,0.07067100454474057
YBR300C,0.14283666090144254
YCL022C,0.14008638132898177
YCL033C,0.08408813671459121
YCL041C,0.19577778379524774
YCL058C,0.07589290963844374
YCL066W,0.10746681479539663
YCL067C,0.15254187281753628
YCL076W,0.21237707750480067
YCR003W,0.15291975185164955
YCR004C,0.10383732806128002
YCR006C,0.13116473883501803
YCR007C,0.16432280985966286
YCR013C,0.15108701901612714
YCR020C,0.07316521070043175
YCR027C,0.04325906373652555
YCR039C,0.15801599840288422
YCR040W,0.5063930144866345
YCR046C,0.04984237827203886
YCR051W,0.0673507912573454
YCR086W,0.07332710808907485
YCR090C,0.0749962749133387
YDR032C,0.2677624971545418
YDR041W,0.09898579485989427
YDR056C,0.09754239893040445
YDR064W,0.1860104945858975
YDR066C,0.11301247839346776
YDR067C,0.05837432089034206
YDR071C,0.22671044203922366
YDR073W,0.039821498500653064
YDR078C,0.09940919041016713
YDR084C,0.08918162832847053
YDR092W,0.12106506254368228
YDR121W,0.09322332324711517
YDR136C,0.0863284229013985
YDR140W,0.07767437787145687
YDR149C,0.0994314295477551
